id,id_ucenik,datum,cas,status
4560,61,2021-01-06,5,оправдан
4561,61,2021-01-06,6,оправдан
4562,331,2021-01-06,1,оправдан
4563,331,2021-01-06,2,оправдан
4564,331,2021-01-06,3,оправдан
4565,331,2021-01-06,4,оправдан
4566,331,2021-01-06,5,оправдан
4567,331,2021-01-06,6,оправдан
4568,63,2021-01-06,1,оправдан
4569,63,2021-01-06,2,оправдан
4570,63,2021-01-06,3,оправдан
4571,63,2021-01-06,4,оправдан
4572,63,2021-01-06,5,оправдан
4573,63,2021-01-06,6,оправдан
4574,106,2021-01-06,1,оправдан
4575,106,2021-01-06,2,оправдан
4576,106,2021-01-06,3,оправдан
4577,106,2021-01-06,4,оправдан
4578,106,2021-01-06,5,оправдан
4579,106,2021-01-06,6,оправдан
4580,315,2021-01-06,1,оправдан
4581,315,2021-01-06,2,оправдан
4582,315,2021-01-06,3,оправдан
4583,315,2021-01-06,4,оправдан
4584,315,2021-01-06,5,оправдан
4585,315,2021-01-06,6,оправдан
4586,76,2021-01-07,1,оправдан
4587,76,2021-01-07,2,оправдан
4588,76,2021-01-07,3,оправдан
4589,76,2021-01-07,4,оправдан
4590,76,2021-01-07,5,оправдан
4591,76,2021-01-07,6,оправдан
4592,76,2021-01-07,7,оправдан
4593,106,2021-01-07,1,оправдан
4594,106,2021-01-07,2,оправдан
4595,106,2021-01-07,3,оправдан
4596,106,2021-01-07,4,оправдан
4597,106,2021-01-07,5,оправдан
4598,106,2021-01-07,6,оправдан
4599,106,2021-01-07,7,оправдан
4600,233,2021-01-07,1,оправдан
4601,233,2021-01-07,2,оправдан
4602,233,2021-01-07,3,оправдан
4603,233,2021-01-07,4,оправдан
4604,233,2021-01-07,5,оправдан
4605,233,2021-01-07,6,оправдан
4606,233,2021-01-07,7,оправдан
4607,332,2021-01-07,1,оправдан
4608,332,2021-01-07,2,оправдан
4609,332,2021-01-07,3,оправдан
4610,332,2021-01-07,4,оправдан
4611,332,2021-01-07,5,оправдан
4612,332,2021-01-07,6,оправдан
4613,332,2021-01-07,7,оправдан
4614,315,2021-01-07,1,оправдан
4615,315,2021-01-07,2,оправдан
4616,315,2021-01-07,3,оправдан
4617,315,2021-01-07,4,оправдан
4618,315,2021-01-07,5,оправдан
4619,315,2021-01-07,6,оправдан
4620,315,2021-01-07,7,оправдан
4621,147,2021-01-08,1,оправдан
4622,147,2021-01-08,2,оправдан
4623,147,2021-01-08,3,оправдан
4624,147,2021-01-08,4,оправдан
4625,147,2021-01-08,5,оправдан
4626,147,2021-01-08,6,оправдан
4627,147,2021-01-08,7,оправдан
4628,301,2021-01-08,1,оправдан
4629,301,2021-01-08,2,оправдан
4630,301,2021-01-08,3,оправдан
4631,301,2021-01-08,4,оправдан
4632,301,2021-01-08,5,оправдан
4633,301,2021-01-08,6,оправдан
4634,301,2021-01-08,7,оправдан
4635,292,2021-01-08,1,оправдан
4636,292,2021-01-08,2,оправдан
4637,292,2021-01-08,3,оправдан
4638,292,2021-01-08,4,оправдан
4639,292,2021-01-08,5,оправдан
4640,292,2021-01-08,6,оправдан
4641,292,2021-01-08,7,оправдан
4642,156,2021-01-08,1,оправдан
4643,156,2021-01-08,2,оправдан
4644,156,2021-01-08,3,оправдан
4645,156,2021-01-08,4,оправдан
4646,156,2021-01-08,5,оправдан
4647,156,2021-01-08,6,оправдан
4648,156,2021-01-08,7,оправдан
4649,82,2021-01-08,1,оправдан
4650,82,2021-01-08,2,оправдан
4651,82,2021-01-08,3,оправдан
4652,82,2021-01-08,4,оправдан
4653,82,2021-01-08,5,оправдан
4654,82,2021-01-08,6,оправдан
4655,82,2021-01-08,7,оправдан
4656,211,2021-01-08,1,оправдан
4657,211,2021-01-08,2,оправдан
4658,211,2021-01-08,3,оправдан
4659,211,2021-01-08,4,оправдан
4660,211,2021-01-08,5,оправдан
4661,211,2021-01-08,6,оправдан
4662,211,2021-01-08,7,оправдан
4663,263,2021-01-08,1,оправдан
4664,263,2021-01-08,2,оправдан
4665,263,2021-01-08,3,оправдан
4666,263,2021-01-08,4,оправдан
4667,263,2021-01-08,5,оправдан
4668,263,2021-01-08,6,оправдан
4669,263,2021-01-08,7,оправдан
4670,221,2021-01-08,1,оправдан
4671,221,2021-01-08,2,оправдан
4672,221,2021-01-08,3,оправдан
4673,221,2021-01-08,4,оправдан
4674,221,2021-01-08,5,оправдан
4675,221,2021-01-08,6,оправдан
4676,221,2021-01-08,7,оправдан
4677,150,2021-01-08,1,оправдан
4678,150,2021-01-08,2,оправдан
4679,150,2021-01-08,3,оправдан
4680,150,2021-01-08,4,оправдан
4681,150,2021-01-08,5,оправдан
4682,150,2021-01-08,6,оправдан
4683,150,2021-01-08,7,оправдан
4684,285,2021-01-08,1,оправдан
4685,285,2021-01-08,2,оправдан
4686,285,2021-01-08,3,оправдан
4687,285,2021-01-08,4,оправдан
4688,285,2021-01-08,5,оправдан
4689,285,2021-01-08,6,оправдан
4690,285,2021-01-08,7,оправдан
4691,106,2021-01-11,1,оправдан
4692,106,2021-01-11,2,оправдан
4693,106,2021-01-11,3,оправдан
4694,106,2021-01-11,4,оправдан
4695,106,2021-01-11,5,оправдан
4696,106,2021-01-11,6,оправдан
4697,106,2021-01-11,7,оправдан
4698,278,2021-01-11,1,оправдан
4699,278,2021-01-11,2,оправдан
4700,278,2021-01-11,3,оправдан
4701,278,2021-01-11,4,оправдан
4702,278,2021-01-11,5,оправдан
4703,278,2021-01-11,6,оправдан
4704,278,2021-01-11,7,оправдан
4705,8,2021-01-11,1,оправдан
4706,8,2021-01-11,2,оправдан
4707,8,2021-01-11,3,оправдан
4708,8,2021-01-11,4,оправдан
4709,8,2021-01-11,5,оправдан
4710,8,2021-01-11,6,оправдан
4711,8,2021-01-11,7,оправдан
4712,158,2021-01-11,1,оправдан
4713,158,2021-01-11,2,оправдан
4714,158,2021-01-11,3,оправдан
4715,158,2021-01-11,4,оправдан
4716,158,2021-01-11,5,оправдан
4717,158,2021-01-11,6,оправдан
4718,158,2021-01-11,7,оправдан
4719,339,2021-01-11,1,оправдан
4720,339,2021-01-11,2,оправдан
4721,339,2021-01-11,3,оправдан
4722,339,2021-01-11,4,оправдан
4723,339,2021-01-11,5,оправдан
4724,339,2021-01-11,6,оправдан
4725,339,2021-01-11,7,оправдан
4726,55,2021-01-11,1,оправдан
4727,55,2021-01-11,2,оправдан
4728,55,2021-01-11,3,оправдан
4729,55,2021-01-11,4,оправдан
4730,55,2021-01-11,5,оправдан
4731,55,2021-01-11,6,оправдан
4732,55,2021-01-11,7,оправдан
4733,164,2021-01-12,1,оправдан
4734,164,2021-01-12,2,оправдан
4735,164,2021-01-12,3,оправдан
4736,164,2021-01-12,4,оправдан
4737,164,2021-01-12,5,оправдан
4738,164,2021-01-12,6,оправдан
4739,164,2021-01-12,7,оправдан
4740,116,2021-01-12,1,оправдан
4741,116,2021-01-12,2,оправдан
4742,116,2021-01-12,3,оправдан
4743,116,2021-01-12,4,оправдан
4744,116,2021-01-12,5,оправдан
4745,116,2021-01-12,6,оправдан
4746,116,2021-01-12,7,оправдан
4747,197,2021-01-12,1,оправдан
4748,197,2021-01-12,2,оправдан
4749,197,2021-01-12,3,оправдан
4750,197,2021-01-12,4,оправдан
4751,197,2021-01-12,5,оправдан
4752,197,2021-01-12,6,оправдан
4753,197,2021-01-12,7,оправдан
4754,319,2021-01-12,1,оправдан
4755,319,2021-01-12,2,оправдан
4756,319,2021-01-12,3,оправдан
4757,319,2021-01-12,4,оправдан
4758,319,2021-01-12,5,оправдан
4759,319,2021-01-12,6,оправдан
4760,319,2021-01-12,7,оправдан
4761,34,2021-01-12,1,оправдан
4762,34,2021-01-12,2,оправдан
4763,34,2021-01-12,3,оправдан
4764,34,2021-01-12,4,оправдан
4765,34,2021-01-12,5,оправдан
4766,34,2021-01-12,6,оправдан
4767,34,2021-01-12,7,оправдан
4768,180,2021-01-13,1,оправдан
4769,180,2021-01-13,2,оправдан
4770,180,2021-01-13,3,оправдан
4771,180,2021-01-13,4,оправдан
4772,180,2021-01-13,5,оправдан
4773,180,2021-01-13,6,оправдан
4774,180,2021-01-13,7,оправдан
4775,107,2021-01-13,1,оправдан
4776,107,2021-01-13,2,оправдан
4777,107,2021-01-13,3,оправдан
4778,107,2021-01-13,4,оправдан
4779,107,2021-01-13,5,оправдан
4780,107,2021-01-13,6,оправдан
4781,107,2021-01-13,7,оправдан
4782,314,2021-01-13,1,оправдан
4783,314,2021-01-13,2,оправдан
4784,314,2021-01-13,3,оправдан
4785,314,2021-01-13,4,оправдан
4786,314,2021-01-13,5,оправдан
4787,314,2021-01-13,6,оправдан
4788,314,2021-01-13,7,оправдан
4789,168,2021-01-13,1,оправдан
4790,168,2021-01-13,2,оправдан
4791,168,2021-01-13,3,оправдан
4792,168,2021-01-13,4,оправдан
4793,168,2021-01-13,5,оправдан
4794,168,2021-01-13,6,оправдан
4795,168,2021-01-13,7,оправдан
4796,74,2021-01-13,1,оправдан
4797,74,2021-01-13,2,оправдан
4798,74,2021-01-13,3,оправдан
4799,74,2021-01-13,4,оправдан
4800,74,2021-01-13,5,оправдан
4801,74,2021-01-13,6,оправдан
4802,74,2021-01-13,7,оправдан
4803,35,2021-01-13,1,оправдан
4804,35,2021-01-13,2,оправдан
4805,35,2021-01-13,3,оправдан
4806,35,2021-01-13,4,оправдан
4807,35,2021-01-13,5,оправдан
4808,35,2021-01-13,6,оправдан
4809,35,2021-01-13,7,оправдан
4810,299,2021-01-14,1,оправдан
4811,299,2021-01-14,2,оправдан
4812,299,2021-01-14,3,оправдан
4813,299,2021-01-14,4,оправдан
4814,299,2021-01-14,5,оправдан
4815,299,2021-01-14,6,оправдан
4816,270,2021-01-14,1,оправдан
4817,270,2021-01-14,2,оправдан
4818,270,2021-01-14,3,оправдан
4819,270,2021-01-14,4,оправдан
4820,270,2021-01-14,5,оправдан
4821,270,2021-01-14,6,оправдан
4822,192,2021-01-14,1,оправдан
4823,192,2021-01-14,2,оправдан
4824,192,2021-01-14,3,оправдан
4825,192,2021-01-14,4,оправдан
4826,192,2021-01-14,5,оправдан
4827,192,2021-01-14,6,оправдан
4828,46,2021-01-14,1,оправдан
4829,46,2021-01-14,2,оправдан
4830,46,2021-01-14,3,оправдан
4831,46,2021-01-14,4,оправдан
4832,46,2021-01-14,5,оправдан
4833,46,2021-01-14,6,оправдан
4834,269,2021-01-14,1,оправдан
4835,269,2021-01-14,2,оправдан
4836,269,2021-01-14,3,оправдан
4837,269,2021-01-14,4,оправдан
4838,269,2021-01-14,5,оправдан
4839,269,2021-01-14,6,оправдан
4840,287,2021-01-14,1,оправдан
4841,287,2021-01-14,2,оправдан
4842,287,2021-01-14,3,оправдан
4843,287,2021-01-14,4,оправдан
4844,287,2021-01-14,5,оправдан
4845,287,2021-01-14,6,оправдан
4846,290,2021-01-14,1,оправдан
4847,290,2021-01-14,2,оправдан
4848,290,2021-01-14,3,оправдан
4849,290,2021-01-14,4,оправдан
4850,290,2021-01-14,5,оправдан
4851,290,2021-01-14,6,оправдан
4852,193,2021-01-14,1,оправдан
4853,193,2021-01-14,2,оправдан
4854,193,2021-01-14,3,оправдан
4855,193,2021-01-14,4,оправдан
4856,193,2021-01-14,5,оправдан
4857,193,2021-01-14,6,оправдан
4858,131,2021-01-14,1,оправдан
4859,131,2021-01-14,2,оправдан
4860,131,2021-01-14,3,оправдан
4861,131,2021-01-14,4,оправдан
4862,131,2021-01-14,5,оправдан
4863,131,2021-01-14,6,оправдан
4864,13,2021-01-14,1,оправдан
4865,13,2021-01-14,2,оправдан
4866,13,2021-01-14,3,оправдан
4867,13,2021-01-14,4,оправдан
4868,13,2021-01-14,5,оправдан
4869,13,2021-01-14,6,оправдан
4870,74,2021-01-15,1,оправдан
4871,74,2021-01-15,2,оправдан
4872,74,2021-01-15,3,оправдан
4873,74,2021-01-15,4,оправдан
4874,74,2021-01-15,5,оправдан
4875,74,2021-01-15,6,оправдан
4876,74,2021-01-15,7,оправдан
4877,150,2021-01-15,1,оправдан
4878,150,2021-01-15,2,оправдан
4879,150,2021-01-15,3,оправдан
4880,150,2021-01-15,4,оправдан
4881,150,2021-01-15,5,оправдан
4882,150,2021-01-15,6,оправдан
4883,150,2021-01-15,7,оправдан
4884,58,2021-01-15,1,оправдан
4885,58,2021-01-15,2,оправдан
4886,58,2021-01-15,3,оправдан
4887,58,2021-01-15,4,оправдан
4888,58,2021-01-15,5,оправдан
4889,58,2021-01-15,6,оправдан
4890,58,2021-01-15,7,оправдан
4891,196,2021-01-15,1,оправдан
4892,196,2021-01-15,2,оправдан
4893,196,2021-01-15,3,оправдан
4894,196,2021-01-15,4,оправдан
4895,196,2021-01-15,5,оправдан
4896,196,2021-01-15,6,оправдан
4897,196,2021-01-15,7,оправдан
4898,119,2021-01-15,1,оправдан
4899,119,2021-01-15,2,оправдан
4900,119,2021-01-15,3,оправдан
4901,119,2021-01-15,4,оправдан
4902,119,2021-01-15,5,оправдан
4903,119,2021-01-15,6,оправдан
4904,119,2021-01-15,7,оправдан
4905,131,2021-01-18,1,оправдан
4906,131,2021-01-18,2,оправдан
4907,131,2021-01-18,3,оправдан
4908,131,2021-01-18,4,оправдан
4909,131,2021-01-18,5,оправдан
4910,131,2021-01-18,6,оправдан
4911,131,2021-01-18,7,оправдан
4912,72,2021-01-18,1,оправдан
4913,72,2021-01-18,2,оправдан
4914,72,2021-01-18,3,оправдан
4915,72,2021-01-18,4,оправдан
4916,72,2021-01-18,5,оправдан
4917,72,2021-01-18,6,оправдан
4918,72,2021-01-18,7,оправдан
4919,186,2021-01-18,1,оправдан
4920,186,2021-01-18,2,оправдан
4921,186,2021-01-18,3,оправдан
4922,186,2021-01-18,4,оправдан
4923,186,2021-01-18,5,оправдан
4924,186,2021-01-18,6,оправдан
4925,186,2021-01-18,7,оправдан
4926,116,2021-01-18,1,оправдан
4927,116,2021-01-18,2,оправдан
4928,116,2021-01-18,3,оправдан
4929,116,2021-01-18,4,оправдан
4930,116,2021-01-18,5,оправдан
4931,116,2021-01-18,6,оправдан
4932,116,2021-01-18,7,оправдан
4933,218,2021-01-18,1,оправдан
4934,218,2021-01-18,2,оправдан
4935,218,2021-01-18,3,оправдан
4936,218,2021-01-18,4,оправдан
4937,218,2021-01-18,5,оправдан
4938,218,2021-01-18,6,оправдан
4939,218,2021-01-18,7,оправдан
4940,211,2021-01-18,1,оправдан
4941,211,2021-01-18,2,оправдан
4942,211,2021-01-18,3,оправдан
4943,211,2021-01-18,4,оправдан
4944,211,2021-01-18,5,оправдан
4945,211,2021-01-18,6,оправдан
4946,211,2021-01-18,7,оправдан
4947,40,2021-01-18,1,оправдан
4948,40,2021-01-18,2,оправдан
4949,40,2021-01-18,3,оправдан
4950,40,2021-01-18,4,оправдан
4951,40,2021-01-18,5,оправдан
4952,40,2021-01-18,6,оправдан
4953,40,2021-01-18,7,оправдан
4954,48,2021-01-18,1,оправдан
4955,48,2021-01-18,2,оправдан
4956,48,2021-01-18,3,оправдан
4957,48,2021-01-18,4,оправдан
4958,48,2021-01-18,5,оправдан
4959,48,2021-01-18,6,оправдан
4960,48,2021-01-18,7,оправдан
4961,153,2021-01-18,1,оправдан
4962,153,2021-01-18,2,оправдан
4963,153,2021-01-18,3,оправдан
4964,153,2021-01-18,4,оправдан
4965,153,2021-01-18,5,оправдан
4966,153,2021-01-18,6,оправдан
4967,153,2021-01-18,7,оправдан
4968,61,2021-01-18,1,оправдан
4969,61,2021-01-18,2,оправдан
4970,61,2021-01-18,3,оправдан
4971,61,2021-01-18,4,оправдан
4972,61,2021-01-18,5,оправдан
4973,61,2021-01-18,6,оправдан
4974,61,2021-01-18,7,оправдан
4975,306,2021-01-19,1,оправдан
4976,306,2021-01-19,2,оправдан
4977,306,2021-01-19,3,оправдан
4978,306,2021-01-19,4,оправдан
4979,306,2021-01-19,5,оправдан
4980,306,2021-01-19,6,оправдан
4981,206,2021-01-19,1,оправдан
4982,206,2021-01-19,2,оправдан
4983,206,2021-01-19,3,оправдан
4984,206,2021-01-19,4,оправдан
4985,206,2021-01-19,5,оправдан
4986,206,2021-01-19,6,оправдан
4987,273,2021-01-19,1,оправдан
4988,273,2021-01-19,2,оправдан
4989,273,2021-01-19,3,оправдан
4990,273,2021-01-19,4,оправдан
4991,273,2021-01-19,5,оправдан
4992,273,2021-01-19,6,оправдан
4993,93,2021-01-19,1,оправдан
4994,93,2021-01-19,2,оправдан
4995,93,2021-01-19,3,оправдан
4996,93,2021-01-19,4,оправдан
4997,93,2021-01-19,5,оправдан
4998,93,2021-01-19,6,оправдан
4999,214,2021-01-19,1,оправдан
5000,214,2021-01-19,2,оправдан
5001,214,2021-01-19,3,оправдан
5002,214,2021-01-19,4,оправдан
5003,214,2021-01-19,5,оправдан
5004,214,2021-01-19,6,оправдан
5005,186,2021-01-19,1,оправдан
5006,186,2021-01-19,2,оправдан
5007,186,2021-01-19,3,оправдан
5008,186,2021-01-19,4,оправдан
5009,186,2021-01-19,5,оправдан
5010,186,2021-01-19,6,оправдан
5011,64,2021-01-19,1,оправдан
5012,64,2021-01-19,2,оправдан
5013,64,2021-01-19,3,оправдан
5014,64,2021-01-19,4,оправдан
5015,64,2021-01-19,5,оправдан
5016,64,2021-01-19,6,оправдан
5017,178,2021-01-19,1,оправдан
5018,178,2021-01-19,2,оправдан
5019,178,2021-01-19,3,оправдан
5020,178,2021-01-19,4,оправдан
5021,178,2021-01-19,5,оправдан
5022,178,2021-01-19,6,оправдан
5023,203,2021-01-20,1,оправдан
5024,203,2021-01-20,2,оправдан
5025,203,2021-01-20,3,оправдан
5026,203,2021-01-20,4,оправдан
5027,203,2021-01-20,5,оправдан
5028,203,2021-01-20,6,оправдан
5029,203,2021-01-20,7,оправдан
5030,219,2021-01-20,1,оправдан
5031,219,2021-01-20,2,оправдан
5032,219,2021-01-20,3,оправдан
5033,219,2021-01-20,4,оправдан
5034,219,2021-01-20,5,оправдан
5035,219,2021-01-20,6,оправдан
5036,219,2021-01-20,7,оправдан
5037,289,2021-01-20,1,оправдан
5038,289,2021-01-20,2,оправдан
5039,289,2021-01-20,3,оправдан
5040,289,2021-01-20,4,оправдан
5041,289,2021-01-20,5,оправдан
5042,289,2021-01-20,6,оправдан
5043,289,2021-01-20,7,оправдан
5044,202,2021-01-20,1,оправдан
5045,202,2021-01-20,2,оправдан
5046,202,2021-01-20,3,оправдан
5047,202,2021-01-20,4,оправдан
5048,202,2021-01-20,5,оправдан
5049,202,2021-01-20,6,оправдан
5050,202,2021-01-20,7,оправдан
5051,224,2021-01-20,1,оправдан
5052,224,2021-01-20,2,оправдан
5053,224,2021-01-20,3,оправдан
5054,224,2021-01-20,4,оправдан
5055,224,2021-01-20,5,оправдан
5056,224,2021-01-20,6,оправдан
5057,224,2021-01-20,7,оправдан
5058,322,2021-01-20,1,оправдан
5059,322,2021-01-20,2,оправдан
5060,322,2021-01-20,3,оправдан
5061,322,2021-01-20,4,оправдан
5062,322,2021-01-20,5,оправдан
5063,322,2021-01-20,6,оправдан
5064,322,2021-01-20,7,оправдан
5065,39,2021-01-20,1,оправдан
5066,39,2021-01-20,2,оправдан
5067,39,2021-01-20,3,оправдан
5068,39,2021-01-20,4,оправдан
5069,39,2021-01-20,5,оправдан
5070,39,2021-01-20,6,оправдан
5071,39,2021-01-20,7,оправдан
5072,15,2021-01-21,1,оправдан
5073,15,2021-01-21,2,оправдан
5074,15,2021-01-21,3,оправдан
5075,15,2021-01-21,4,оправдан
5076,15,2021-01-21,5,оправдан
5077,15,2021-01-21,6,оправдан
5078,15,2021-01-21,7,оправдан
5079,166,2021-01-21,1,оправдан
5080,166,2021-01-21,2,оправдан
5081,166,2021-01-21,3,оправдан
5082,166,2021-01-21,4,оправдан
5083,166,2021-01-21,5,оправдан
5084,166,2021-01-21,6,оправдан
5085,166,2021-01-21,7,оправдан
5086,310,2021-01-21,1,оправдан
5087,310,2021-01-21,2,оправдан
5088,310,2021-01-21,3,оправдан
5089,310,2021-01-21,4,оправдан
5090,310,2021-01-21,5,оправдан
5091,310,2021-01-21,6,оправдан
5092,310,2021-01-21,7,оправдан
5093,291,2021-01-21,1,оправдан
5094,291,2021-01-21,2,оправдан
5095,291,2021-01-21,3,оправдан
5096,291,2021-01-21,4,оправдан
5097,291,2021-01-21,5,оправдан
5098,291,2021-01-21,6,оправдан
5099,291,2021-01-21,7,оправдан
5100,160,2021-01-21,1,оправдан
5101,160,2021-01-21,2,оправдан
5102,160,2021-01-21,3,оправдан
5103,160,2021-01-21,4,оправдан
5104,160,2021-01-21,5,оправдан
5105,160,2021-01-21,6,оправдан
5106,160,2021-01-21,7,оправдан
5107,155,2021-01-21,1,оправдан
5108,155,2021-01-21,2,оправдан
5109,155,2021-01-21,3,оправдан
5110,155,2021-01-21,4,оправдан
5111,155,2021-01-21,5,оправдан
5112,155,2021-01-21,6,оправдан
5113,155,2021-01-21,7,оправдан
5114,240,2021-01-21,1,оправдан
5115,240,2021-01-21,2,оправдан
5116,240,2021-01-21,3,оправдан
5117,240,2021-01-21,4,оправдан
5118,240,2021-01-21,5,оправдан
5119,240,2021-01-21,6,оправдан
5120,240,2021-01-21,7,оправдан
5121,71,2021-01-21,1,оправдан
5122,71,2021-01-21,2,оправдан
5123,71,2021-01-21,3,оправдан
5124,71,2021-01-21,4,оправдан
5125,71,2021-01-21,5,оправдан
5126,71,2021-01-21,6,оправдан
5127,71,2021-01-21,7,оправдан
5128,32,2021-01-22,1,оправдан
5129,32,2021-01-22,2,оправдан
5130,32,2021-01-22,3,оправдан
5131,32,2021-01-22,4,оправдан
5132,32,2021-01-22,5,оправдан
5133,32,2021-01-22,6,оправдан
5134,32,2021-01-22,7,оправдан
5135,162,2021-01-22,1,оправдан
5136,162,2021-01-22,2,оправдан
5137,162,2021-01-22,3,оправдан
5138,162,2021-01-22,4,оправдан
5139,162,2021-01-22,5,оправдан
5140,162,2021-01-22,6,оправдан
5141,162,2021-01-22,7,оправдан
5142,266,2021-01-22,1,оправдан
5143,266,2021-01-22,2,оправдан
5144,266,2021-01-22,3,оправдан
5145,266,2021-01-22,4,оправдан
5146,266,2021-01-22,5,оправдан
5147,266,2021-01-22,6,оправдан
5148,266,2021-01-22,7,оправдан
5149,179,2021-01-22,1,оправдан
5150,179,2021-01-22,2,оправдан
5151,179,2021-01-22,3,оправдан
5152,179,2021-01-22,4,оправдан
5153,179,2021-01-22,5,оправдан
5154,179,2021-01-22,6,оправдан
5155,179,2021-01-22,7,оправдан
5156,235,2021-01-22,1,оправдан
5157,235,2021-01-22,2,оправдан
5158,235,2021-01-22,3,оправдан
5159,235,2021-01-22,4,оправдан
5160,235,2021-01-22,5,оправдан
5161,235,2021-01-22,6,оправдан
5162,235,2021-01-22,7,оправдан
5163,11,2021-01-22,1,оправдан
5164,11,2021-01-22,2,оправдан
5165,11,2021-01-22,3,оправдан
5166,11,2021-01-22,4,оправдан
5167,11,2021-01-22,5,оправдан
5168,11,2021-01-22,6,оправдан
5169,11,2021-01-22,7,оправдан
5170,16,2021-01-22,1,оправдан
5171,16,2021-01-22,2,оправдан
5172,16,2021-01-22,3,оправдан
5173,16,2021-01-22,4,оправдан
5174,16,2021-01-22,5,оправдан
5175,16,2021-01-22,6,оправдан
5176,16,2021-01-22,7,оправдан
5177,224,2021-01-25,1,оправдан
5178,224,2021-01-25,2,оправдан
5179,224,2021-01-25,3,оправдан
5180,224,2021-01-25,4,оправдан
5181,224,2021-01-25,5,оправдан
5182,224,2021-01-25,6,оправдан
5183,224,2021-01-25,7,оправдан
5184,187,2021-01-25,1,оправдан
5185,187,2021-01-25,2,оправдан
5186,187,2021-01-25,3,оправдан
5187,187,2021-01-25,4,оправдан
5188,187,2021-01-25,5,оправдан
5189,187,2021-01-25,6,оправдан
5190,187,2021-01-25,7,оправдан
5191,213,2021-01-25,1,оправдан
5192,213,2021-01-25,2,оправдан
5193,213,2021-01-25,3,оправдан
5194,213,2021-01-25,4,оправдан
5195,213,2021-01-25,5,оправдан
5196,213,2021-01-25,6,оправдан
5197,213,2021-01-25,7,оправдан
5198,132,2021-01-25,1,оправдан
5199,132,2021-01-25,2,оправдан
5200,132,2021-01-25,3,оправдан
5201,132,2021-01-25,4,оправдан
5202,132,2021-01-25,5,оправдан
5203,132,2021-01-25,6,оправдан
5204,132,2021-01-25,7,оправдан
5205,46,2021-01-25,1,оправдан
5206,46,2021-01-25,2,оправдан
5207,46,2021-01-25,3,оправдан
5208,46,2021-01-25,4,оправдан
5209,46,2021-01-25,5,оправдан
5210,46,2021-01-25,6,оправдан
5211,46,2021-01-25,7,оправдан
5212,133,2021-01-25,1,оправдан
5213,133,2021-01-25,2,оправдан
5214,133,2021-01-25,3,оправдан
5215,133,2021-01-25,4,оправдан
5216,133,2021-01-25,5,оправдан
5217,133,2021-01-25,6,оправдан
5218,133,2021-01-25,7,оправдан
5219,282,2021-01-25,1,оправдан
5220,282,2021-01-25,2,оправдан
5221,282,2021-01-25,3,оправдан
5222,282,2021-01-25,4,оправдан
5223,282,2021-01-25,5,оправдан
5224,282,2021-01-25,6,оправдан
5225,282,2021-01-25,7,оправдан
5226,316,2021-01-25,1,оправдан
5227,316,2021-01-25,2,оправдан
5228,316,2021-01-25,3,оправдан
5229,316,2021-01-25,4,оправдан
5230,316,2021-01-25,5,оправдан
5231,316,2021-01-25,6,оправдан
5232,316,2021-01-25,7,оправдан
5233,344,2021-01-25,1,оправдан
5234,344,2021-01-25,2,оправдан
5235,344,2021-01-25,3,оправдан
5236,344,2021-01-25,4,оправдан
5237,344,2021-01-25,5,оправдан
5238,344,2021-01-25,6,оправдан
5239,344,2021-01-25,7,оправдан
5240,269,2021-01-25,1,оправдан
5241,269,2021-01-25,2,оправдан
5242,269,2021-01-25,3,оправдан
5243,269,2021-01-25,4,оправдан
5244,269,2021-01-25,5,оправдан
5245,269,2021-01-25,6,оправдан
5246,269,2021-01-25,7,оправдан
5247,119,2021-01-26,1,оправдан
5248,119,2021-01-26,2,оправдан
5249,119,2021-01-26,3,оправдан
5250,119,2021-01-26,4,оправдан
5251,119,2021-01-26,5,оправдан
5252,119,2021-01-26,6,оправдан
5253,145,2021-01-26,1,оправдан
5254,145,2021-01-26,2,оправдан
5255,145,2021-01-26,3,оправдан
5256,145,2021-01-26,4,оправдан
5257,145,2021-01-26,5,оправдан
5258,145,2021-01-26,6,оправдан
5259,259,2021-01-26,1,оправдан
5260,259,2021-01-26,2,оправдан
5261,259,2021-01-26,3,оправдан
5262,259,2021-01-26,4,оправдан
5263,259,2021-01-26,5,оправдан
5264,259,2021-01-26,6,оправдан
5265,28,2021-01-26,1,оправдан
5266,28,2021-01-26,2,оправдан
5267,28,2021-01-26,3,оправдан
5268,28,2021-01-26,4,оправдан
5269,28,2021-01-26,5,оправдан
5270,28,2021-01-26,6,оправдан
5271,127,2021-01-26,1,оправдан
5272,127,2021-01-26,2,оправдан
5273,127,2021-01-26,3,оправдан
5274,127,2021-01-26,4,оправдан
5275,127,2021-01-26,5,оправдан
5276,127,2021-01-26,6,оправдан
5277,154,2021-01-26,1,оправдан
5278,154,2021-01-26,2,оправдан
5279,154,2021-01-26,3,оправдан
5280,154,2021-01-26,4,оправдан
5281,154,2021-01-26,5,оправдан
5282,154,2021-01-26,6,оправдан
5283,65,2021-01-27,1,оправдан
5284,65,2021-01-27,2,оправдан
5285,65,2021-01-27,3,оправдан
5286,65,2021-01-27,4,оправдан
5287,65,2021-01-27,5,оправдан
5288,65,2021-01-27,6,оправдан
5289,17,2021-01-27,1,оправдан
5290,17,2021-01-27,2,оправдан
5291,17,2021-01-27,3,оправдан
5292,17,2021-01-27,4,оправдан
5293,17,2021-01-27,5,оправдан
5294,17,2021-01-27,6,оправдан
